Instrument,Issuer Name,Industry Sub Sector Description,Country Name,Issuer Country Name,Issue Date,Maturity Date,Preferred RIC,Amount Outstanding,Coupon,FRN Index,Coupon Frequency,Coupon Type Description,Coupon Effective Date,Issuer Rating,Fitchs Rating,Moodys Rating,SP Rating,Price,Yield To Maturity,ISMA Bid Yield,ISMA Ask Yield,Yield To Maturity,Z-Spread,Call Type Description,PUTCALLIND,Option Adjusted Spread,Option Adjusted Spread Bid,Option Value,Option Adjusted Spread,Price (-25bp),Effective Duration,DV01,Convexity,Spread Duration,Price (+25bp),ZC Volatility,Zero Option Adjusted Price,Option Adjusted Convexity,Exercise Type,Duration,Modified Duration,Convexity,Make Whole Call Flag
US34540TNZ11,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2016-12-08,2021-12-20,34540TNZ1=,21941000.0,3.25,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-12-08,,,Ba1,BBB-,99.9387,3.282162,3.31,3.1,3.282162,147.699529,Ordinary Call,,160.197883,164.6,0.12387,164.991698,100.124323,1.077791,0.010795,-2.691617,1.077791,99.58459,171.653168,,,,0.4306,0.4237,0.388,
US34540TNW89,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2016-12-01,2021-12-20,34540TNW8=,15920000.0,3.05,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-12-01,,,Ba1,BBB-,99.6679,3.227816,3.26,3.05,3.227816,152.219315,Ordinary Call,,149.168134,159.2,0.022576,164.998776,99.988626,1.525637,0.015237,-1.928627,1.525637,99.22679,166.214997,,,,1.8859,1.8568,4.4105,
US34540TNX62,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2016-12-01,2026-12-20,34540TNX6=,17565000.0,4.1,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-12-01,,,Ba1,BBB-,98.8905,4.286253,4.33,4.13,4.286253,255.787895,Ordinary Call,,211.207738,226.6,0.294538,249.988383,99.800978,4.346671,0.043103,-5.392389,4.346671,97.645815,254.968164,,,,6.0832,5.9583,41.4716,
US34540TNU24,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2016-10-06,2026-10-20,34540TNU2=,12030000.0,3.35,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-10-06,,,Ba1,BBB-,94.8691,4.229112,4.27,4.06,4.229112,249.621794,Ordinary Call,,232.482408,244.3,0.001121,250.000645,96.283255,5.886268,0.056303,0.220468,5.886268,93.468125,250.020475,,,,6.0404,5.9183,40.6175,
US34540TNT50,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2016-10-06,2021-10-20,34540TNT5=,9438000.0,2.4,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-10-06,,,Ba1,BBB-,98.6261,3.204722,3.23,3.03,3.204722,148.298639,Ordinary Call,,143.301938,154.7,-0.00062,165.03407,99.048916,1.702965,0.016891,0.017421,1.702965,98.204364,164.997376,,,,1.7283,1.7019,3.7735,
US34540TNR94,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2016-09-29,2026-09-20,34540TNR9=,34100000.0,3.5,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-09-29,,,Ba1,BBB-,95.7992,4.227354,4.27,4.06,4.227354,249.604034,Ordinary Call,,228.361398,240.4,0.002865,250.010705,97.18727,5.73984,0.055623,-0.083044,5.73984,94.406101,250.061606,,,,5.9318,5.8119,39.394,
US34540TNQ12,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2016-09-29,2021-09-20,34540TNQ1=,18394000.0,2.45,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-09-29,,,Ba1,BBB-,98.8554,3.152135,3.18,2.98,3.152135,142.177077,Ordinary Call,,139.522286,150.3,-0.000352,160.019357,99.259909,1.621537,0.016156,0.019916,1.621537,98.452131,159.99756,,,,1.6443,1.6196,3.4605,
US34540TNN80,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2016-09-22,2026-09-20,34540TNN8=,12547000.0,3.4,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-09-22,,,Ba1,BBB-,95.2228,4.227276,4.27,4.06,4.227276,249.583653,Ordinary Call,,230.687208,242.5,0.001282,250.000389,96.623056,5.794514,0.055801,0.173952,5.794514,93.833013,250.023238,,,,5.9487,5.8284,39.5435,
US34540TNM08,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2016-09-22,2021-09-20,34540TNM0=,15724000.0,2.4,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-09-22,,,Ba1,BBB-,98.774,3.152194,3.18,2.98,3.152194,142.19414,Ordinary Call,,139.539337,150.3,2e-06,160.002911,99.1788,1.622553,0.01615,0.033819,1.622553,98.371304,160.003016,,,,1.645,1.6203,3.4624,
US34540TNJ78,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2016-09-15,2021-09-20,34540TNJ7=,2781000.0,2.35,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-09-15,,,Ba1,BBB-,98.6927,3.152191,3.18,2.98,3.152191,142.204932,Ordinary Call,,139.550212,150.3,-0.000909,160.058568,99.096395,1.623293,0.016142,0.005054,1.623293,98.289319,160.002283,,,,1.6457,1.621,3.4642,
US34540TNK42,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2016-09-15,2026-09-20,34540TNK4=,4658000.0,3.25,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-09-15,,,Ba1,BBB-,94.3558,4.227588,4.27,4.06,4.227588,249.599612,Ordinary Call,,233.796545,245.2,0.000182,250.004926,95.759563,5.844453,0.055747,0.338175,5.844453,92.972198,250.00819,,,,5.9743,5.8535,39.771,
US34540TNF56,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2016-09-09,2021-09-20,34540TNF5=,7530000.0,2.4,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-09-09,,,Ba1,BBB-,98.774,3.152194,3.18,2.98,3.152194,142.19414,Ordinary Call,,139.539337,150.3,2e-06,160.002911,99.1788,1.622553,0.01615,0.033819,1.622553,98.371304,160.003016,,,,1.645,1.6203,3.4624,
US34540TNG30,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2016-09-09,2026-09-20,34540TNG3=,8776000.0,3.3,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-09-09,,,Ba1,BBB-,94.645,4.227448,4.27,4.06,4.227448,249.593064,Ordinary Call,,232.828947,244.4,0.000557,249.999688,96.048835,5.830269,0.05579,0.303937,5.830269,93.259343,250.009646,,,,5.9657,5.8451,39.6947,
US34540TNC26,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2016-09-01,2021-09-20,34540TNC2=,9282000.0,2.4,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-09-01,,,Ba1,BBB-,98.774,3.152194,3.18,2.98,3.152194,142.19414,Ordinary Call,,139.539352,150.3,2e-06,160.002911,99.1788,1.622553,0.01615,0.033819,1.622553,98.371304,160.003016,,,,1.645,1.6203,3.4624,
US34540TND09,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2016-09-01,2026-09-20,34540TND0=,14231000.0,3.3,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-09-01,,,Ba1,BBB-,94.645,4.227448,4.27,4.06,4.227448,249.593064,Ordinary Call,,233.023384,244.4,0.000557,249.999688,96.048835,5.830269,0.05579,0.303937,5.830269,93.259343,250.009646,,,,5.9657,5.8451,39.6947,
US34540TNA69,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2016-08-25,2026-08-20,34540TNA6=,16139000.0,3.3,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-08-25,,,Ba1,BBB-,95.0173,4.170948,4.21,4.01,4.170948,244.105075,Ordinary Call,,228.676193,239.9,0.001273,244.993243,96.40672,5.73921,0.05529,0.238168,5.73921,93.64222,245.016181,,,,5.8839,5.7665,38.7408,
US34540TMZ20,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2016-08-25,2021-08-20,34540TMZ2=,7732000.0,2.35,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-08-25,,,Ba1,BBB-,98.7687,3.144166,3.17,2.97,3.144166,141.067113,Ordinary Call,,138.098336,148.7,-0.000291,160.019534,99.153255,1.539946,0.015355,0.022154,1.539946,98.385525,160.000605,,,,1.5624,1.5389,3.1647,
US34540TMX71,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2016-08-18,2026-08-20,34540TMX7=,11176000.0,3.35,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-08-18,,,Ba1,BBB-,95.3032,4.170939,4.21,4.01,4.170939,244.108005,Ordinary Call,,227.838748,239.2,0.001601,245.000498,96.687583,5.714878,0.05523,0.119955,5.714878,93.926063,245.029289,,,,5.8754,5.7582,38.6663,
US34540TMW98,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2016-08-18,2021-08-20,34540TMW9=,14790000.0,2.45,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-08-18,,,Ba1,BBB-,98.9235,3.144163,3.17,2.97,3.144163,141.045589,Ordinary Call,,137.770235,148.6,8e-06,159.999516,99.308646,1.538338,0.015369,0.029874,1.538338,98.540219,160.000047,,,,1.561,1.5376,3.1612,
US34540TMU33,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2016-08-11,2021-08-20,34540TMU3=,7919000.0,2.25,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-08-11,,,Ba1,BBB-,98.6139,3.144168,3.17,2.96,3.144168,141.088683,Ordinary Call,,138.280765,148.4,-0.000618,160.041452,98.997726,1.541339,0.015338,0.011711,1.541339,98.230803,160.001164,,,,1.5638,1.5403,3.1682,
US34540TMV16,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2016-08-11,2026-08-20,34540TMV1=,7830000.0,3.1,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-08-11,,,Ba1,BBB-,93.8713,4.171418,4.21,4.01,4.171418,244.131873,Ordinary Call,,231.767718,242.6,0.000257,245.002166,95.259524,5.792773,0.055096,0.364325,5.792773,92.504733,245.006837,,,,5.9185,5.8004,39.0431,
US34540TMR04,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2016-07-08,2021-07-20,34540TMR0=,6328000.0,2.45,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-07-08,,,Ba1,BBB-,98.9929,3.134913,3.16,2.96,3.134913,139.778707,Ordinary Call,,134.879725,146.0,-0.000806,160.054811,99.357252,1.454744,0.014573,0.000704,1.454744,98.628592,159.999481,,,,1.4776,1.4555,2.8754,
US34540TMN99,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2016-06-30,2021-06-20,34540TMN9=,11686000.0,2.65,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-06-30,,,Ba1,BBB-,99.3181,3.139396,3.17,2.96,3.139396,139.240907,Ordinary Call,,135.974105,146.5,3.9e-05,159.998351,99.660139,1.382457,0.013755,-0.058832,1.382457,98.972403,160.001139,,,,1.411,1.3898,2.6317,
US34540TMP48,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2016-06-30,2026-06-20,34540TMP4=,12219000.0,3.45,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-06-30,,,Ba1,BBB-,95.9983,4.165132,4.2,4.0,4.165132,243.993047,Ordinary Call,,223.166831,235.4,0.003338,244.99963,97.343175,5.605234,0.053938,-0.119054,5.605234,94.646265,245.060719,,,,5.7949,5.6795,37.2476,
US34540TML34,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2016-06-23,2026-06-20,34540TML3=,9933000.0,3.25,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-06-23,,,Ba1,BBB-,94.8797,4.165158,4.2,4.0,4.165158,243.978236,Ordinary Call,,227.234469,238.7,0.000486,244.999124,96.242858,5.697141,0.054178,0.293259,5.697141,93.533971,245.008083,,,,5.8247,5.7087,37.5078,
US34540TMK50,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2016-06-23,2021-06-20,34540TMK5=,6621000.0,2.5,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-06-23,,,Ba1,BBB-,99.1096,3.139345,3.17,2.96,3.139345,139.270084,Ordinary Call,,136.003721,146.5,-0.000991,160.068502,99.45509,1.393509,0.013834,-0.011809,1.393509,98.763378,159.996909,,,,1.412,1.3909,2.6343,
US34540TMH22,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2016-06-16,2026-06-20,34540TMH2=,8221000.0,3.4,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-06-16,,,Ba1,BBB-,95.7193,4.165019,4.2,4.0,4.165019,243.977042,Ordinary Call,,224.105296,235.9,0.001993,244.999176,97.073806,5.639769,0.054111,0.057471,5.639769,94.368241,245.035711,,,,5.8023,5.6867,37.3122,
US34540TMG49,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2016-06-16,2021-06-20,34540TMG4=,8388000.0,2.6,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-06-16,,,Ba1,BBB-,99.2486,3.139379,3.17,2.96,3.139379,139.2494,Ordinary Call,,135.982761,146.5,7e-06,159.999247,99.593405,1.388762,0.013807,-0.012194,1.388762,98.903038,159.99973,,,,1.4113,1.3902,2.6325,
US34540TMD18,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2016-06-09,2021-06-20,34540TMD1=,6029000.0,2.75,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-06-09,,,Ba1,BBB-,99.4567,3.139719,3.17,2.96,3.139719,139.24961,Ordinary Call,,135.982025,146.6,0.000902,159.967739,99.78791,1.357645,0.013528,-0.224142,1.357645,99.111531,160.032779,,,,1.4103,1.3891,2.6299,
US34540TME90,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2016-06-09,2026-06-20,34540TME9=,7088000.0,3.5,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-06-09,,,Ba1,BBB-,96.2766,4.165372,4.2,4.0,4.165372,244.022902,Ordinary Call,,221.470818,233.9,0.005632,244.995534,97.611427,5.568176,0.053738,-0.286278,5.568176,94.924505,245.098434,,,,5.7876,5.6723,37.1834,
US34540TLX80,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2016-05-26,2021-05-20,34540TLX8=,8146000.0,2.5,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-05-26,,,Ba1,BBB-,99.1772,3.12563,3.15,2.95,3.12563,137.387583,Ordinary Call,,132.62726,143.9,-9.9e-05,160.007955,99.502977,1.307242,0.013014,0.013817,1.307242,98.852283,160.000334,,,,1.3287,1.3089,2.3726,
US34540TLY63,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2016-05-26,2026-05-20,34540TLY6=,12089000.0,3.4,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-05-26,,,Ba1,BBB-,95.8142,4.15611,4.19,3.99,4.15611,243.367307,Ordinary Call,,224.466281,236.4,0.002633,244.999794,97.149322,5.544415,0.053406,-0.00104,5.544415,94.479015,245.048616,,,,5.7192,5.6055,36.3547,
US34540TMB51,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2016-06-03,2026-06-20,34540TMB5=,7341000.0,3.5,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-06-03,,,Ba1,BBB-,96.2766,4.165372,4.2,4.0,4.165372,244.022902,Ordinary Call,,221.470818,233.9,0.005632,244.995534,97.611427,5.568176,0.053738,-0.286278,5.568176,94.924505,245.098434,,,,5.7876,5.6723,37.1834,
XS1423777561,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,Eurobond,United States,2016-06-02,2020-06-02,US142377756=,450000000.0,3.588,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-06-02,,BBB,Ba1,BBB-,100.552,2.124234,2.11,2.06,2.124234,122.574414,,,121.324079,123.94,0.0,129.046176,100.647846,0.379431,0.003831,0.003315,0.379431,100.456363,129.046176,,,,0.3798,0.3768,0.284,
US34540TLS95,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2016-05-12,2026-05-20,34540TLS9=,12748000.0,3.4,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-05-12,,,Ba1,BBB-,95.8142,4.15611,4.19,3.99,4.15611,243.367307,Ordinary Call,,224.77639,236.8,0.002633,244.999794,97.149322,5.544415,0.053406,-0.00104,5.544415,94.479015,245.048616,,,,5.7192,5.6055,36.3547,
US345397XZ10,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2016-05-04,2023-05-04,345397XZ1=,1000000000.0,3.096,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-05-04,,BBB,Ba1,BBB-,99.9623,3.10718,3.13,3.08,3.10718,149.699156,,,147.020843,151.9,0.0,152.10879,100.744725,3.101282,0.031188,0.114277,3.101282,99.187057,152.10879,,,,3.1468,3.099,11.4366,
US34540TLN09,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2016-04-07,2021-04-20,34540TLN0=,6482000.0,2.8,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-04-07,,,Ba1,BBB-,99.597,3.124784,3.15,2.95,3.124784,136.039702,Ordinary Call,,128.386933,140.4,0.000812,160.003113,99.878054,1.170316,0.011732,-0.391261,1.170316,99.291431,160.069203,,,,1.2432,1.2247,2.1195,
US34540TLK69,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2016-04-01,2021-04-20,34540TLK6=,11333000.0,3.0,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-04-01,,,Ba1,BBB-,99.8286,3.136723,3.16,2.96,3.136723,139.741045,Ordinary Call,,124.359993,135.9,0.015721,159.986246,100.019929,0.960692,0.009658,-1.59519,0.960692,99.537044,161.264113,,,,1.2418,1.2231,2.1157,
US34540TLL43,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2016-04-01,2026-04-20,34540TLL4=,8438000.0,3.8,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-04-01,,,Ba1,BBB-,98.2315,4.122227,4.16,3.96,4.122227,240.076619,Ordinary Call,,202.29313,218.5,0.116099,240.000659,99.280169,4.629455,0.045886,-3.179695,4.629455,96.985853,242.143286,,,,5.5789,5.4689,34.9366,
US34540TLG57,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2016-03-24,2021-03-20,34540TLG5=,14289000.0,3.1,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-03-24,,BBB,Ba1,BBB-,99.9666,3.126548,3.16,2.96,3.126548,132.944854,Ordinary Call,,127.444506,134.0,0.050872,154.997754,100.053733,0.647022,0.006532,-2.414096,0.647022,99.727155,159.398158,,,,0.1806,0.1778,0.1192,
US34540TLH31,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2016-03-24,2026-03-20,34540TLH3=,27629000.0,4.0,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-03-24,,BBB,Ba1,BBB-,99.1775,4.151305,4.19,3.99,4.151305,245.793166,Ordinary Call,,200.458915,214.5,0.304935,240.000867,99.950439,3.748578,0.037652,-5.363949,3.748578,98.067825,245.663728,,,,5.4664,5.3572,33.7516,
US345397XW88,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2016-03-18,2021-03-18,345397XW8=,1750000000.0,3.336,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-03-18,,BBB,Ba1,BBB-,100.747,2.68521,2.7,2.65,2.68521,98.146216,,,95.960657,101.0,0.0,116.583097,101.036513,1.138149,0.011589,0.018673,1.138149,100.458675,116.583097,,,,1.1507,1.1356,1.869,
US34540TLB60,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2016-03-10,2026-03-20,34540TLB6=,34818000.0,4.25,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-03-10,,BBB,Ba1,BBB-,99.9544,4.2575,4.3,4.1,4.2575,263.784601,Ordinary Call,,207.606342,210.8,0.884236,240.001574,100.1082,1.817486,0.018411,-9.68147,1.817486,99.187641,256.347853,,,,5.4278,5.3149,33.3779,
US34540TKY72,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2016-03-03,2026-03-20,34540TKY7=,22742000.0,4.3,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-03-03,,,Ba1,BBB-,100.0722,4.2856,3.91,3.71,4.2856,202.213324,Ordinary Call,,197.144393,198.4,1.037891,239.997765,100.117209,1.443878,0.014646,-10.131094,1.443878,99.384918,259.171296,,,,0.1806,0.1772,0.1184,
US34540TKU50,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2016-02-25,2021-02-20,34540TKU5=,11421000.0,3.3,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-02-25,,,Ba1,BBB-,100.0156,3.283436,3.15,2.94,3.283436,115.665467,Ordinary Call,,128.520046,136.0,0.200287,154.594518,100.041314,0.223696,0.002267,-0.977566,0.223696,99.927972,173.091655,,,,0.0972,0.0958,0.0564,
US34540TKV34,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2016-02-25,2026-02-20,34540TKV3=,15165000.0,4.25,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-02-25,,,Ba1,BBB-,99.9364,4.261275,4.3,4.1,4.261275,263.956979,Ordinary Call,,207.609134,210.9,0.893221,240.007121,100.048302,1.687459,0.017151,-9.976477,1.687459,99.190765,256.702489,,,,5.3444,5.2331,32.4755,
US34540TKR22,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2016-02-19,2021-02-20,34540TKR2=,13060000.0,3.2,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-02-19,,,Ba1,BBB-,100.0058,3.192699,3.17,2.96,3.192699,115.895333,Ordinary Call,,127.858841,131.9,0.103296,154.550048,100.031501,0.391891,0.003969,-2.323134,0.391891,99.833036,164.090586,,,,0.0972,0.0958,0.0564,
US34540TKS05,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2016-02-19,2026-02-20,34540TKS0=,17411000.0,4.3,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-02-19,,,Ba1,BBB-,100.0279,4.294064,4.03,3.82,4.294064,201.633593,Ordinary Call,,203.889833,204.8,1.069454,240.012489,100.053204,1.325601,0.013488,-9.808995,1.325601,99.378818,259.991172,,,,0.0972,0.0954,0.0559,
US34540TKP65,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2016-02-11,2026-02-20,34540TKP6=,58229000.0,4.3,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-02-11,,,Ba1,BBB-,100.044,4.291037,4.27,4.07,4.291037,239.764809,Ordinary Call,,206.118718,210.3,1.053947,240.001472,100.347061,1.902222,0.019358,-5.687948,1.902222,99.379172,259.68856,,,,0.5867,0.5749,0.6171,
US34540TKN18,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2016-02-11,2021-02-20,34540TKN1=,26233000.0,3.3,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-02-11,,,Ba1,BBB-,100.1159,3.189988,3.12,2.92,3.189988,125.535641,Ordinary Call,,122.43256,130.4,0.09468,155.08395,100.2682,0.678873,0.006886,-0.626367,0.678873,99.92389,163.821873,,,,0.5891,0.5804,0.6267,
US345397XU23,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2016-01-08,2026-01-08,345397XU2=,1200000000.0,4.389,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-01-08,,BBB,Ba1,BBB-,102.4736,3.921044,3.96,3.9,3.921044,227.819431,,,223.937124,230.0,0.0,223.496374,103.824797,5.230281,0.053635,0.319598,5.230281,101.142886,223.496374,,,,5.3306,5.2287,31.9375,
US34540TKG66,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2015-12-03,2025-12-20,34540TKG6=,19991000.0,4.05,,2.0,Fixed:Plain Vanilla Fixed Coupon,2015-12-03,,,Ba1,BBB-,99.5939,4.127409,4.17,3.96,4.127409,247.191947,Ordinary Call,,203.44395,210.7,0.47473,235.000229,100.099411,2.929043,0.029251,-7.23394,2.929043,98.636883,244.093115,,,,5.3164,5.21,31.638,
US34540TKE19,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2015-11-20,2025-11-20,34540TKE1=,19890410.0,4.0,,2.0,Fixed:Plain Vanilla Fixed Coupon,2015-11-20,,,Ba1,BBB-,99.4342,4.108965,4.15,3.95,4.108965,244.004703,Ordinary Call,,193.173914,206.0,0.410078,235.002056,100.003068,3.09508,0.030961,-6.563077,3.09508,98.454999,242.965782,,,,5.2396,5.1356,30.8158,
US34540TJU79,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2015-08-20,2020-08-20,34540TJU7=,14756212.5,3.0,,2.0,Fixed:Plain Vanilla Fixed Coupon,2015-08-20,,,Ba1,BBB-,99.9589,3.066557,3.09,2.89,3.066557,122.253053,Ordinary Call,,120.801722,129.7,5.8e-05,152.491608,100.106666,0.583276,0.0059,0.008136,0.583276,99.811648,152.501467,,,,0.5898,0.5812,0.6277,
US34540TJT07,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2015-08-13,2020-08-20,34540TJT0=,6883000.0,2.85,,2.0,Fixed:Plain Vanilla Fixed Coupon,2015-08-13,,,Ba1,BBB-,99.8704,3.066701,3.09,2.89,3.066701,122.339004,Ordinary Call,,120.884506,129.7,5.8e-05,152.506381,100.018038,0.583628,0.005895,0.008142,0.583628,99.723276,152.516245,,,,0.5902,0.5816,0.6281,
US345397XK41,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2015-08-04,2020-08-04,345397XK4=,1300000000.0,3.157,,2.0,Fixed:Plain Vanilla Fixed Coupon,2015-08-04,,BBB,Ba1,BBB-,100.4746,2.29077,2.31,2.26,2.29077,49.764734,,,49.765227,52.8,0.0,74.483076,100.612791,0.541615,0.005518,0.005652,0.541615,100.336769,74.483076,,,,0.545,0.5389,0.5607,
US345397XL24,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2015-08-04,2025-08-04,345397XL2=,1400000000.0,4.134,,2.0,Fixed:Plain Vanilla Fixed Coupon,2015-08-04,,BBB,Ba1,BBB-,101.6195,3.807429,3.84,3.79,3.807429,217.304634,,,213.685043,219.5,0.0,214.528046,102.881397,4.844687,0.050122,0.277954,4.844687,100.375575,214.528046,,,,4.9346,4.843,27.7857,
US34540TJQ67,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2015-06-25,2025-06-20,34540TJQ6=,3246000.0,3.8,,2.0,Fixed:Plain Vanilla Fixed Coupon,2015-06-25,,,Ba1,BBB-,98.8728,4.032642,4.07,3.87,4.032642,232.936476,Ordinary Call,,197.944124,212.9,0.132181,235.012438,99.734232,3.931144,0.038968,-3.640315,3.931144,97.785837,237.762409,,,,4.9435,4.8482,27.3207,
US34540TJP84,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2015-06-18,2020-06-20,34540TJP8=,15414875.0,2.75,,2.0,Fixed:Plain Vanilla Fixed Coupon,2015-06-18,,,Ba1,BBB-,99.8635,3.066682,3.09,2.89,3.066682,120.397923,Ordinary Call,,114.740012,122.9,2.8e-05,148.774871,99.971581,0.431512,0.004317,0.004878,0.431512,99.755724,148.781353,,,,0.4306,0.4243,0.389,
