Instrument,Issuer Name,Industry Sub Sector Description,Country Name,Issuer Country Name,Issue Date,Maturity Date,Preferred RIC,Amount Outstanding,Coupon,FRN Index,Coupon Frequency,Coupon Type Description,Coupon Effective Date,Issuer Rating,Fitchs Rating,Moodys Rating,SP Rating,Price,Yield To Maturity,ISMA Bid Yield,ISMA Ask Yield,Yield To Maturity,Z-Spread,Call Type Description,PUTCALLIND,Option Adjusted Spread,Option Adjusted Spread Bid,Option Value,Option Adjusted Spread,Price (-25bp),Effective Duration,DV01,Convexity,Spread Duration,Price (+25bp),ZC Volatility,Zero Option Adjusted Price,Option Adjusted Convexity,Exercise Type,Duration,Modified Duration,Convexity,Make Whole Call Flag
COJ26CD44444,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-02-11,2020-02-11,,1000000000,5.534,,4,Fixed:Plain Vanilla Fixed Coupon,2019-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD44436,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-02-11,2020-02-11,COJ26CD44436=INFV,5000000000,5.678,,4,Fixed:Plain Vanilla Fixed Coupon,2019-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD44451,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-02-11,2020-12-02,,3000000000,6.2498,,0,Fixed: Pay only at Maturity,2019-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD44428,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-02-07,2020-02-07,,1127744364,5.5,,0,Fixed: Pay only at Maturity,2019-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD44386,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-02-05,2020-02-05,,500000000,5.1016,,4,Fixed:Plain Vanilla Fixed Coupon,2019-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD44394,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-02-05,2020-07-30,,200000000,5.0594,,0,Fixed: Pay only at Maturity,2019-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD44378,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-02-05,2021-01-26,,310000000,5.983,,12,Fixed:Plain Vanilla Fixed Coupon,2019-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD44360,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-02-04,2020-02-04,,814753216,4.6,,0,Fixed: Pay only at Maturity,2019-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD44352,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-01-31,2020-01-31,,50000000,5.4,,0,Fixed: Pay only at Maturity,2019-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD44345,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-01-30,2020-01-30,,150000000,5,,0,Fixed: Pay only at Maturity,2019-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD44337,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-01-29,2020-01-29,,50000000,4.7,,0,Fixed: Pay only at Maturity,2019-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD44311,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-01-28,2020-01-28,,97688000,4.9,,0,Fixed: Pay only at Maturity,2019-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD44329,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-01-28,2020-01-28,,591000000,4.5,,0,Fixed: Pay only at Maturity,2019-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD44303,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-01-25,2020-07-25,COJ26CD44303=INFV,500000000,5.7732,,4,Fixed:Plain Vanilla Fixed Coupon,2019-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD44287,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-01-23,2020-07-23,COJ26CD44287=INFV,10000000000,5.869,,4,Fixed:Plain Vanilla Fixed Coupon,2019-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD44295,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-01-23,2020-01-23,,220000000,5.6,,0,Fixed: Pay only at Maturity,2019-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD44279,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-01-22,2020-07-22,COJ26CD44279=INFV,3000000000,5.56589,CODTFS,4,Floating: Fixed Margin over Index,2019-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0247,,
COJ26CD44253,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-01-18,2021-01-19,,1000000000,5.8629,,0,Fixed: Pay only at Maturity,2019-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD44246,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-01-18,2021-01-19,,180000000,5.5462,,0,Fixed: Pay only at Maturity,2019-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD44154,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-01-11,2021-01-11,COJ26CD44154=INFV,5000000000,6.108,,4,Fixed:Plain Vanilla Fixed Coupon,2019-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD44014,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2018-10-19,2020-10-19,COJ26CD44014=INFV,4000000000,5.33938,IBR1M,12,Floating: Floating,2019-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD43982,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2018-10-10,2020-04-10,COJ26CD43982=INFV,1500000000,5.29848,IBR1M,12,Floating: Floating,2020-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD43974,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2018-10-09,2020-04-09,COJ26CD43974=INFV,1500000000,5.24083,IBR1M,12,Floating: Floating,2020-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD43941,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2018-10-03,2020-10-03,COJ26CD43941=INFV,2500000000,5.65153,CODTFS,4,Floating: Fixed Margin over Index,2018-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2192,,
COJ26CD43875,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2018-09-24,2020-03-24,COJ26CD43875=INFV,8500000000,5.68367,CODTFS,4,Floating: Fixed Margin over Index,2018-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1918,,
COJ26CD43834,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2018-09-17,2020-03-17,COJ26CD43834=INFV,1000000000,5.57659,CODTFS,4,Floating: Fixed Margin over Index,2018-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1726,,
COJ26CD43842,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2018-09-17,2020-03-10,COJ26CD43842=INFV,2036948000,5.342,,4,Fixed:Plain Vanilla Fixed Coupon,2018-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD43800,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2018-09-13,2020-03-13,COJ26CD43800=INFV,5000000000,5.65153,CODTFS,4,Floating: Fixed Margin over Index,2018-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1616,,
COJ26CD43693,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2018-08-27,2020-02-27,COJ26CD43693=INFV,10000000000,5.6087,CODTFS,4,Floating: Fixed Margin over Index,2019-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1233,,
COJ26CD43651,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2018-08-24,2020-02-24,COJ26CD43651=INFV,2000000000,5.3419,,4,Fixed:Plain Vanilla Fixed Coupon,2018-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD43610,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2018-08-17,2020-02-17,COJ26CD43610=INFV,2000000000,5.43758,CODTFS,4,Floating: Fixed Margin over Index,2019-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0959,,
COJ26CD43560,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2018-08-06,2020-02-06,,500000000,5.55519,CODTFS,4,Floating: Fixed Margin over Index,2019-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CB00028,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2018-07-10,2021-07-10,COJ26CB00028=INFV,1.59653E+11,6.78,,4,Fixed:Plain Vanilla Fixed Coupon,2018-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD43479,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2018-05-31,2020-05-31,COJ26CD43479=INFV,18000000000,5.76944,CODTFS,4,Floating: Fixed Margin over Index,2019-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.126,,
COJ26CD43230,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2018-05-03,2020-05-03,COJ26CD43230=INFV,200000000,5.2939,,4,Fixed:Plain Vanilla Fixed Coupon,2018-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD43180,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2018-05-02,2020-05-02,COJ26CD43180=INFV,16500000000,5.84456,CODTFS,4,Floating: Fixed Margin over Index,2019-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0548,,
COJ26CD43040,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2018-04-12,2021-04-12,COJ26CD43040=INFV,5000000000,5.93049,CODTFS,4,Floating: Fixed Margin over Index,2019-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2438,,
COJ26CD43024,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2018-04-10,2020-04-10,COJ26CD43024=INFV,2000000000,5.82309,CODTFS,4,Floating: Fixed Margin over Index,2019-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2384,,
COJ26CD42976,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2018-04-02,2020-04-02,COJ26CD42976=INFV,5000000000,5.65341,IBR1M,12,Floating: Floating,2018-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD42877,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2018-03-13,2020-03-13,COJ26CD42877=INFV,1000000000,6.13492,CODTFS,4,Floating: Fixed Margin over Index,2019-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1616,,
COJ26CD42786,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2018-02-19,2021-02-19,COJ26CD42786=INFV,5000000000,6.02726,CODTFS,4,Floating: Fixed Margin over Index,2019-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1014,,
COJ26CD42299,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2017-09-28,2020-09-28,COJ26CD42299=INFV,2000000000,6.02209,IBR1M,12,Floating: Floating,2019-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD39972,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2017-01-19,2020-01-19,COJ26CD39972=INFV,100000000,5.9915,IBR1M,12,Floating: Floating,2019-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD45268,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-07-31,2021-07-31,COJ26CD45268=PIPC,5000000000,5.44326,IBR1M,12,Floating: Floating,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD45011,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-03-29,2021-03-29,COJ26CD45011=INFV,15090000000,6.3927,,0,Fixed: Pay only at Maturity,2019-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD44956,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-03-21,2020-01-15,COJ26CD44956=INFV,250000000,5.4241,,0,Fixed: Pay only at Maturity,2019-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD44881,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-03-15,2020-03-15,COJ26CD44881=INFV,1000000000,5.534,,4,Fixed:Plain Vanilla Fixed Coupon,2019-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD44733,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-03-04,2021-03-04,COJ26CD44733=INFV,5000000000,6.0609,,4,Fixed:Plain Vanilla Fixed Coupon,2019-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD44709,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-03-04,2020-03-04,COJ26CD44709=INFV,13000000000,5.678,,4,Fixed:Plain Vanilla Fixed Coupon,2019-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD44667,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-02-27,2021-02-27,COJ26CD44667=INFV,3000000000,6.0607,,4,Fixed:Plain Vanilla Fixed Coupon,2019-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD44634,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-02-25,2021-02-25,COJ26CD44634=INFV,23000000000,6.1563,,4,Fixed:Plain Vanilla Fixed Coupon,2019-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD44568,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-02-18,2020-02-18,COJ26CD44568=INFV,1000000000,5.611,,4,Fixed:Plain Vanilla Fixed Coupon,2019-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD44477,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-02-12,2021-02-12,COJ26CD44477=INFV,11000000000,6.061,,4,Fixed:Plain Vanilla Fixed Coupon,2019-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD44410,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-02-06,2021-02-06,COJ26CD44410=INFV,500000000,6.032,,4,Fixed:Plain Vanilla Fixed Coupon,2019-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD44402,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-02-06,2020-02-06,,103738336,5.5,,0,Fixed: Pay only at Maturity,2019-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD43594,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2018-08-14,2020-02-14,COJ26CD43594=INFV,300000000,5.43758,CODTFS,4,Floating: Fixed Margin over Index,2019-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0877,,
COJ26CD43099,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2018-04-19,2020-04-19,COJ26CD43099=INFV,1000000000,5.53379,CODTFS,4,Floating: Fixed Margin over Index,2019-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0164,,
COJ26CD44899,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2019-03-15,2020-03-15,COJ26CD44899=INFV,1000000000,5.65,,0,Fixed: Pay only at Maturity,2019-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD43933,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2018-10-03,2020-04-03,COJ26CD43933=INFV,1000000000,5.23559,IBR1M,12,Floating: Floating,2020-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD43958,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2018-10-03,2020-04-03,COJ26CD43958=INFV,2000000000,5.54449,CODTFS,4,Floating: Fixed Margin over Index,2018-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2192,,
COJ26CB00036,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2018-07-10,2020-07-10,COJ26CB00036=INFV,1.40347E+11,5.72915,IBR1M,12,Floating: Floating,2020-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COJ26CD42869,GMAC FINANCIERA DE COLOMBIA SA COMPANIA DE FINANCIAMIENTO,Financial - Other,Colombia,Colombia,2018-03-13,2020-03-13,COJ26CD42869=INFV,8000000000,6.19958,CODTFS,4,Floating: Fixed Margin over Index,2019-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1616,,
AT0000150123,OPEL AUSTRIA GMBH,Automotive Manufacturer,Austria,Austria,1994-02-10,2044-02-10,,3500000000,0.892,EIEUR1Y,1,Floating: Fixed then Floating,2019-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRBCGMLFI4T4,BANCO GMAC SA,Banking,Brazil,Brazil,2019-11-07,2022-11-07,,50000,,BRCDICETIP,0,Floating: Pay at Maturity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRBCGMLFI4S6,BANCO GMAC SA,Banking,Brazil,Brazil,2019-11-07,2021-11-17,,50000,,BRCDICETIP,0,Floating: Pay at Maturity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRBCGMLFI4Q0,BANCO GMAC SA,Banking,Brazil,Brazil,2019-05-09,2022-05-09,,150000,,BRCDICETIP,0,Floating: Pay at Maturity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRBCGMLFI4R8,BANCO GMAC SA,Banking,Brazil,Brazil,2019-05-09,2023-05-09,,150000,,BRCDICETIP,0,Floating: Pay at Maturity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRBCGMLFI4P2,BANCO GMAC SA,Banking,Brazil,Brazil,2019-05-09,2021-05-19,,150000,,BRCDICETIP,0,Floating: Pay at Maturity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRBCGMLFI4N7,BANCO GMAC SA,Banking,Brazil,Brazil,2018-12-10,2021-12-10,,150000,,BRCDICETIP,0,Floating: Pay at Maturity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRBCGMLFI4M9,BANCO GMAC SA,Banking,Brazil,Brazil,2018-12-10,2020-12-20,,150000,,BRCDICETIP,0,Floating: Pay at Maturity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRBCGMLFI4K3,BANCO GMAC SA,Banking,Brazil,Brazil,2018-05-30,2021-06-04,,150000,,BRCDICETIP,0,Floating: Pay at Maturity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRBCGMLFI4B2,BANCO GMAC SA,Banking,Brazil,Brazil,2018-05-18,2021-05-17,,150000,,BRCDICETIP,0,Floating: Pay at Maturity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRBCGMLFI4A4,BANCO GMAC SA,Banking,Brazil,Brazil,2018-05-21,2021-05-17,,150000,,BRCDICETIP,0,Floating: Pay at Maturity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRBCGMLFI4D8,BANCO GMAC SA,Banking,Brazil,Brazil,2018-05-16,2021-05-17,,150000,,BRCDICETIP,0,Floating: Pay at Maturity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRBCGMLFI4C0,BANCO GMAC SA,Banking,Brazil,Brazil,2018-05-17,2021-05-17,,150000,,BRCDICETIP,0,Floating: Pay at Maturity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRBCGMLFI479,BANCO GMAC SA,Banking,Brazil,Brazil,2018-05-10,2020-05-20,,150000,,BRCDICETIP,0,Floating: Pay at Maturity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRBCGMLFI487,BANCO GMAC SA,Banking,Brazil,Brazil,2018-05-10,2020-05-20,,150000,,BRCDICETIP,0,Floating: Pay at Maturity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRBCGMLFI495,BANCO GMAC SA,Banking,Brazil,Brazil,2018-05-10,2021-05-10,,150000,,BRCDICETIP,0,Floating: Pay at Maturity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRBCGMLFI420,BANCO GMAC SA,Banking,Brazil,Brazil,2017-09-22,2020-09-21,,175000,,BRCDICETIP,0,Floating: Pay at Maturity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRBCGMLFI4L1,BANCO GMAC SA,Banking,Brazil,Brazil,2018-05-30,2020-06-03,,150000,,BRCDICETIP,0,Floating: Pay at Maturity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA37045YAE47,GENERAL MOTORS FINANCIAL OF CANADA LTD,Financial - Other,Canada,Canada,2019-11-07,2023-11-07,CA37045YAE4=,500000000,3.25,,2,Fixed:Plain Vanilla Fixed Coupon,2019-11-07,,,Baa3,BBB,99.812,3.302,3.15,3.12,3.302,133.990474,,,131.881264,119.11,0,166.268877,100.704988,3.537679,0.035524,0.147464,3.537679,98.928267,166.268877,,,,3.5935,3.5355,14.7239,
CA37045YAD63,GENERAL MOTORS FINANCIAL OF CANADA LTD,Financial - Other,Canada,Canada,2018-02-26,2021-02-26,CA37045YAD6=,500000000,3,,2,Fixed:Plain Vanilla Fixed Coupon,2018-02-26,,BBB,Baa3,BBB,100.25,2.769,2.59,2.54,2.769,79.034452,,,77.894043,62.65,0,100.626671,100.525053,1.079879,0.010951,0.017239,1.079879,99.976039,100.626671,,,,1.0921,1.0773,1.7094,
CA37045YAC80,GENERAL MOTORS FINANCIAL OF CANADA LTD,Financial - Other,Canada,Canada,2017-05-26,2022-06-01,CA37045YAC8=,400000000,2.6,,2,Fixed:Plain Vanilla Fixed Coupon,2017-05-26,,BBB,Baa3,BBB,99.131,2.98,2.88,2.83,2.98,101.015906,Make Whole Call,,100.494619,92.41,0,132.796784,99.700234,2.282087,0.022694,0.064189,2.282087,98.565755,132.796784,,,,2.3134,2.2797,6.4095,
CA37045YAB08,GENERAL MOTORS FINANCIAL OF CANADA LTD,Financial - Other,Canada,Canada,2015-05-22,2020-05-22,CA37045YAB0=,500000000,3.08,,2,Fixed:Plain Vanilla Fixed Coupon,2015-05-22,,BBB,Baa3,BBB,100.247,2.371,2.23,2.18,2.371,38.091757,Make Whole Call,,38.419424,25.29,0,71.120923,100.334955,0.350243,0.003527,0.002943,0.350243,100.15923,71.120923,,,,0.3516,0.3476,0.2926,
MX93GM1309U1,GM FINANCIAL DE MEXICO SA DE CV SOFOM ER,Financial - Other,Mexico,Mexico,2019-12-11,2020-03-19,GMFIN1241=VALR,13650000,7.6,MXTIIP1M,28,Floating: Fixed Margin over Index,2020-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1759,0.0583,-0.1388,
MX93GM1309T3,GM FINANCIAL DE MEXICO SA DE CV SOFOM ER,Financial - Other,Mexico,Mexico,2019-12-11,2020-02-06,GMFIN1231=VALR,236673100,7.74,,0,Fixed: Pay only at Maturity,2019-12-11,,,,,,,,,,2.724149,,,-34.677713,,,,,,,,,,,,,,0.0611,0.0608,0.0074,
MX93GM1309S5,GM FINANCIAL DE MEXICO SA DE CV SOFOM ER,Financial - Other,Mexico,Mexico,2019-12-05,2020-06-04,GMFIN1221=VALR,32350000,7.62,MXTIIP1M,28,Floating: Fixed Margin over Index,2020-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3834,0.0417,-0.2243,
MX93GM1309R7,GM FINANCIAL DE MEXICO SA DE CV SOFOM ER,Financial - Other,Mexico,Mexico,2019-12-05,2020-03-12,GMFIN1211=VALR,63521000,7.6,MXTIIP1M,28,Floating: Fixed Margin over Index,2020-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1565,0.0417,-0.1289,
